date,volume,open,close,high,low,adjclose
2009/3/23,12407200,93.69999695,98.70999908,98.70999908,93.69999695,73.81687927
2009/3/24,9346700,97.69000244,98.30000305,99.55000305,97.51999664,73.51030731
2009/3/25,12017000,98.47000122,97.94999695,99.86000061,96.08999634,73.24854279
2009/3/26,11434600,98.47000122,98.77999878,99.19999695,97.75,73.86924744
2009/3/27,15745200,95.98999786,94.15000153,96,92.75,70.40685272
2009/3/30,10964000,92,94.51999664,94.73999786,91.80000305,70.68356323
2009/3/31,14553700,94.95999908,96.88999939,98.66000366,94.84999847,72.45587158
2009/4/1,12212900,96.12999725,97.61000061,98,95.69999695,72.99427795
2009/4/2,16219000,99.15000153,100.8199997,101.9899979,98.37999725,75.39478302
2009/4/3,10962900,99.73000336,102.2200012,102.6600037,99.70999908,76.44172668
2009/4/6,8819800,100.9000015,101.5599976,101.8499985,100,75.94815826
2009/4/7,8768400,100.1699982,98.75,100.5,98.51999664,73.84681702
2009/4/8,7285200,99.44999695,101.1900024,101.5500031,99,75.67147827
2009/4/9,8013700,102.0100021,101.6999969,102.4499969,100.25,76.05285645
2009/4/13,7797200,100.2799988,99.94999695,101.6500015,99.04000092,74.74420166
2009/4/14,6276700,99.08000183,99.26999664,99.94999695,98.26999664,74.23565674
2009/4/15,8164200,98.23000336,98.84999847,99.05999756,96.44000244,73.92160034
2009/4/16,9259500,99.73999786,101.4300003,101.9199982,99.18000031,75.8509903
2009/4/17,10214200,101.1800003,101.2699966,102.0400009,99.69000244,75.73127747
2009/4/20,12524700,100.2900009,100.4300003,101.1900024,99.20999908,75.10313416
2009/4/21,15226700,98.41000366,102.3099976,102.4800034,98.19999695,76.5090332
2009/4/22,12120000,101.1699982,102.5500031,103.8600006,101.0599976,76.68849182
2009/4/23,9440400,102.6500015,101.4199982,102.7799988,99.80000305,75.84346008
2009/4/24,10157500,101.1699982,100.0800018,101.5800018,99.5,74.84140778
2009/4/27,8611400,99.61000061,99.94999695,101.6900024,99.29000092,74.74420166
2009/4/28,11110500,99.36000061,101.9400024,102.7300034,99.25,76.23236847
2009/4/29,9783700,101.9800034,104.0400009,105,101.6699982,77.80276489
2009/4/30,10654500,104.5500031,103.2099991,106.0500031,102.8499985,77.1820755
2009/5/1,6234200,103.7799988,104.6100006,104.8600006,102.9400024,78.22901154
2009/5/4,8313900,105.2600021,106.1900024,106.75,104.6100006,79.41056061
2009/5/5,6750000,106,105.8499985,106.8199997,105.5100021,79.15629578
2009/5/6,7530900,105.2300034,104.6200027,105.5,103.7099991,78.6451416
2009/5/7,8521400,104.6500015,102.5899963,104.8000031,101.8300018,77.11914063
2009/5/8,11575500,103.5800018,101.4899979,103.75,99.83000183,76.2922287
2009/5/11,8253000,101.0899963,102.9000015,103.8799973,100.9499969,77.35214996
2009/5/12,7961600,102.9800034,103.9400024,104.3799973,102.3700027,78.1339798
2009/5/13,8202100,102.8799973,102.2600021,103.0999985,101.3499985,76.87104797
2009/5/14,9445100,101.7200012,101.0500031,102.7099991,100.7699966,75.96147919
2009/5/15,8367400,100.9000015,101.3700027,103.0699997,100.5699997,76.20205688
2009/5/18,7429500,102,104.5800018,104.7099991,101.9400024,78.61508179
2009/5/19,7079200,104.3300018,105.5100021,106.1200027,104,79.31416321
2009/5/20,7083100,105.5100021,104.0500031,105.9800034,103.8099976,78.21666718
2009/5/21,7411500,103.0699997,102.8199997,103.25,101.7399979,77.29202271
2009/5/22,5596200,102.6699982,101.8899994,103.3099976,101.75,76.59292603
2009/5/26,7211200,101.3199997,105.0199966,105.6299973,101.0199966,78.94580841
2009/5/27,7119600,104.3399963,102.9300003,105.1699982,102.9100037,77.37471008
2009/5/28,6127500,103.3399963,104.6900024,105.1399994,102.6800003,78.69774628
2009/5/29,6871800,104.4700012,106.2799988,106.5,103.9499969,79.89297485
2009/6/1,7725000,106.9400024,108.3700027,108.6699982,106.6699982,81.4641037
2009/6/2,7045800,107.5100021,106.8300018,108.8000031,106.6600037,80.30644989
2009/6/3,7688000,106.5299988,106.4899979,106.5999985,105.1100006,80.05084991
2009/6/4,5468500,106.1699982,106.3300018,106.8700027,105.5999985,79.93058014
2009/6/5,7665000,107.3300018,107.2399979,108.4000015,106.75,80.61465454
2009/6/8,6363800,106.6399994,107.4899979,107.9800034,105.5,80.80258179
2009/6/9,8585900,108.1500015,108.1399994,109.1399994,107.9899979,81.2911911
2009/6/10,7578100,109.1999969,108.3499985,109.2799988,107.0500031,81.44905853
2009/6/11,9134300,108.75,109.4000015,110.6399994,108.5599976,82.23838043
2009/6/12,7250900,108.4000015,108.2099991,109.2799988,107.75,81.34380341
2009/6/15,8567600,107.6299973,107.6200027,108.8300018,107.2399979,80.9003067
2009/6/16,7231000,108.4700012,107.3199997,109.1399994,107.2699966,80.6747818
2009/6/17,7366200,107.4599991,107,107.8799973,106.8799973,80.43424988
2009/6/18,6206900,106.9300003,106.3300018,107.5299988,106.1200027,79.93058014
2009/6/19,13559000,106.3099976,105.8899994,106.6500015,105.5,79.59983063
2009/6/22,7295400,105.1800003,104.5199966,105.8799973,104.2300034,78.56996918
2009/6/23,5152600,104.75,104.4400024,104.8700027,103.7900009,78.50981903
2009/6/24,6395200,105.3899994,104.1500015,106.4800034,103.7200012,78.29184723
2009/6/25,6900600,103.6999969,106.0599976,106.7900009,103.5100021,79.72761536
2009/6/26,5127900,106.5,105.6800003,106.5,105.0500031,79.44193268
2009/6/29,4681800,105.9899979,105.8300018,106.1800003,105.1600037,79.55473328
2009/6/30,7512600,105.6900024,104.4199982,106.0299988,103.8099976,78.49479675
2009/7/1,5537300,105,104.8399963,106.2699966,104.7300034,78.81051636
2009/7/2,7026700,103.8000031,101.7300034,103.9100037,101.7300034,76.47264862
2009/7/6,6522500,101.5699997,101.6500015,102.2300034,100.4700012,76.41252136
2009/7/7,6685600,101.3399963,100.1900024,101.9599991,100.0299988,75.31501007
2009/7/8,7380800,100.2900009,100.6800003,101.1699982,99.5,75.68334961
2009/7/9,6153200,101.1200027,102.0800018,102.7799988,100.8499985,76.73575592
2009/7/10,7465900,100.9700012,100.8300018,101.7200012,99.80000305,75.79611206
2009/7/13,9494300,101.2799988,103.6200027,103.6500015,100.1900024,77.89342499
2009/7/14,5413500,103.4199982,103.25,103.6200027,102.5199966,77.61526489
2009/7/15,8699100,104.75,107.2200012,107.2200012,104.5999985,80.59963989
2009/7/16,14997900,106.8399963,110.6399994,110.9700012,106.7900009,83.17051697
2009/7/17,20188900,113.4100037,115.4199982,115.5299988,113.1600037,86.76371765
2009/7/20,10682500,114.5299988,116.4400024,116.8799973,114.3899994,87.53047943
2009/7/21,8301700,115.8700027,117.0400009,117.0400009,115.3799973,87.98153687
2009/7/22,8813400,116.1800003,115.5699997,117.1999969,115.0899963,86.8764801
2009/7/23,8461400,115.0599976,117.0599976,118,115.0599976,87.99656677
2009/7/24,6261000,116.6800003,117.6399994,118.1500015,116.6299973,88.43256378
2009/7/27,5069200,116.9499969,117.6299973,117.9199982,116.5699997,88.42503357
2009/7/28,5782900,116.6299973,117.2799988,117.5199966,116.3399963,88.1619339
2009/7/29,5100900,116.3600006,117.2600021,117.2799988,116.0500031,88.14691925
2009/7/30,6803100,118,117.8600006,119.3700027,117.6699982,88.59794617
2009/7/31,5329600,117.5599976,117.9300003,118.9899979,117.5599976,88.65055084
2009/8/3,6108200,118.8799973,119.9199982,119.9599991,118.6900024,90.14648438
2009/8/4,4993500,119.1699982,119.5999985,119.8000031,119.0199966,89.90592957
2009/8/5,5025800,118.5199966,118.4700012,119,117.8600006,89.05647278
2009/8/6,6003100,118.3099976,117.3799973,118.4000015,116.6999969,88.64866638
2009/8/7,5763200,118.1100006,119.3300018,119.9100037,118.1100006,90.12134552
2009/8/10,3981300,118.1699982,118.6999969,119.1900024,117.9700012,89.64553833
2009/8/11,4844500,118.0299988,117.7900009,118.5,117.3199997,88.95830536
2009/8/12,6289700,117.5999985,119.2900009,119.9599991,117.4199982,90.09112549
2009/8/13,5489200,119.2799988,119.5800018,119.7799988,118.6299973,90.31018829
2009/8/14,4796400,119.2900009,118.5699997,119.7399979,117.6200027,89.54737854
2009/8/17,5349600,116.6900024,116.8600006,117.4400024,116.2099991,88.25595093
2009/8/18,4286200,116.8099976,117.6299973,118,116.7300034,88.83744812
2009/8/19,4837900,116.3600006,118.5699997,118.7699966,116.1200027,89.54737854
2009/8/20,4841700,118.4400024,118.9499969,119.4100037,118.0999985,89.83436584
2009/8/21,8306800,119.6500015,119.9000015,120.0100021,118.5500031,90.55184174
2009/8/24,6363400,119.9199982,119.3199997,120.8799973,119.0999985,90.11380005
2009/8/25,4652200,119.25,118.8300018,120.1500015,118.7099991,89.74373627
2009/8/26,4515500,118.6399994,119.4700012,119.8499985,117.5100021,90.22708893
2009/8/27,4356900,118.7300034,119.4300003,119.5899963,117.8499985,90.19688416
2009/8/28,6235700,120.0999985,118.2200012,120.2300034,117.7699966,89.28304291
2009/8/31,5439400,117.0999985,118.0500031,118.0599976,116.9199982,89.15464783
2009/9/1,6303800,117.6699982,116.6900024,118.9300003,116.5,88.12754822
2009/9/2,5178800,116.3399963,116.0899963,117.2399979,116,87.6743927
2009/9/3,4936200,116.5500031,116.3300018,116.7300034,115.1500015,87.85567474
2009/9/4,3451700,116.5800018,117.4599991,117.5,116.2099991,88.70908356
2009/9/8,5797500,117.9400024,117.1600037,118.1699982,116.6299973,88.48249054
2009/9/9,5248100,117.0299988,116.7600021,117.6699982,116.1600037,88.18039703
2009/9/10,4889400,116.9899979,117.6699982,117.8300018,116.75,88.86769104
2009/9/11,5893700,117.8000031,118.0500031,119.25,117.4700012,89.15464783
2009/9/14,4758600,117,118.8799973,118.9899979,116.9400024,89.78150177
2009/9/15,6536000,118.7799988,119.3499985,119.4499969,118.1600037,90.13647461
2009/9/16,11236700,119.5,121.8199997,122,119.3000031,92.00184631
2009/9/17,8392600,121.1399994,121.8799973,122.7799988,121.0500031,92.04718018
2009/9/18,9935800,122.4499969,122.1100006,122.8799973,121.6200027,92.22089386
2009/9/21,4515100,121.0299988,121.5699997,122.0800018,120.8799973,91.81305695
2009/9/22,5564700,122.0899963,121.6100006,122.1100006,120.9800034,91.84326172
2009/9/23,5538100,121.2600021,120.8199997,122.7399979,120.7099991,91.2466507
2009/9/24,5426800,120.6900024,120.9400024,121.6500015,120.4000015,91.33728027
2009/9/25,5187900,120.2699966,121.0800018,121.6500015,120.0999985,91.44300842
2009/9/28,8248600,120.5199966,119.3300018,122,118.9400024,90.12134552
2009/9/29,6748800,119.3600006,118.8099976,119.9400024,118.5999985,89.72861481
2009/9/30,7733300,119.1800003,119.6100006,120,117.5500031,90.33281708
2009/10/1,7067500,119.3899994,117.9000015,119.6100006,117.5599976,89.04137421
2009/10/2,7581900,117.4000015,119.0199966,119.6600037,117.2600021,89.88721466
2009/10/5,5673300,118.9000015,119.75,120.1800003,118.1299973,90.43856049
2009/10/6,6659100,120.3899994,121.3499985,121.5899963,120.2200012,91.64688873
2009/10/7,5872000,121.1200027,122.7799988,122.8499985,120.9400024,92.72686005
2009/10/8,6498000,122.5199966,122.2900009,122.9800034,121.8499985,92.35683441
2009/10/9,13123100,122.4300003,125.9300003,126,122.3000031,95.10585785
2009/10/12,7730500,125.4400024,127.0400009,127.0999985,125.1999969,95.94411469
2009/10/13,7581300,126.2200012,127.0199966,127.3899994,126.1999969,95.92906189
2009/10/14,9545500,127.7099991,128.3500061,128.6100006,126.5999985,96.93352509
2009/10/15,11904600,127.5599976,127.9800034,128,126.3199997,96.65406036
2009/10/16,19216900,123.1500015,121.6399994,123.6999969,121.25,91.86592865
2009/10/19,7514100,121.7600021,123.0599976,123.3600006,121.6100006,92.93835449
2009/10/20,8780700,123.3600006,122.8199997,123.5,121.5,92.75710297
2009/10/21,7171000,122.1800003,120.8700027,124.1100006,120.8600006,91.28440094
2009/10/22,6027000,120.75,122.6900024,123,120.3399963,92.65892792
2009/10/23,6799200,122.9499969,120.3600006,123.0599976,120,90.89923859
2009/10/26,6538500,120.6100006,120.1100006,122.4400024,119.5500031,90.71042633
2009/10/27,9445400,120.1800003,120.6500015,122.1399994,119.1500015,91.11825562
2009/10/28,8780400,120.4700012,121.5,121.6800003,119.8700027,91.76020813
2009/10/29,6309400,122.1500015,122.8700027,123.0299988,121.5999985,92.79483795
2009/10/30,7711700,122.6299973,120.6100006,123.25,120.4800034,91.08802795
2009/11/2,7049400,120.7699966,120.5599976,121.9300003,119.5,91.05028534
2009/11/3,5706800,119.5299988,121.1600037,121.1900024,119.5299988,91.50341034
2009/11/4,6353300,121.4599991,121.2900009,122.5,121.1600037,91.60161591
2009/11/5,6701800,122.1200027,123.0999985,123.5,122,92.96856689
2009/11/6,4979600,122.5100021,123.4899979,123.4899979,122.2300034,93.68164063
2009/11/9,7764600,123.9199982,126,126,123.4899979,95.58576965
2009/11/10,6444500,125.3000031,126.9100037,127.0500031,125.1699982,96.27612305
2009/11/11,6530800,126.5500031,127.1900024,127.3000031,125.9400024,96.48855591
2009/11/12,5345400,126.6100006,126.2600021,127.6500015,126.1100006,95.78302765
2009/11/13,4979700,126.4100037,127.0299988,127.8000031,126.2699966,96.36716461
2009/11/16,7822500,127.1699982,128.2100067,128.2400055,127.0299988,97.2623291
2009/11/17,1027500,127.4300003,128.6300049,128.6499939,127.4000015,97.58094788
2009/11/18,3970100,128.0500031,128.1499939,128.3500061,127.5500031,97.2168045
2009/11/19,5308400,127.2799988,127.5400009,127.8399963,126.5100021,96.7540741
2009/11/20,5354200,127.1699982,126.9599991,127.6900024,126.4599991,96.3140564
2009/11/23,7003500,127.6999969,128.1999969,128.9400024,127.6500015,97.25476837
2009/11/24,4816500,127.9000015,127.9300003,128.3200073,127.1399994,97.0499115
2009/11/25,3967700,127.8799973,127.2799988,128.2200012,127.0800018,96.55682373
2009/11/27,3319200,124.5899963,125.6999969,126.6200027,124.2600021,95.35820007
2009/11/30,6302700,125.1200027,126.3499985,126.5999985,124.9199982,95.85131836
2009/12/1,6578600,127.2900009,127.9400024,128.3899994,126.8499985,97.05751801
2009/12/2,4597900,127.3199997,127.2099991,128.3899994,127.1600037,96.50372314
2009/12/3,5760000,127.5999985,127.5500031,128.4700012,127.25,96.7616806
2009/12/4,7068500,128.3999939,127.25,128.8999939,126,96.53406525
2009/12/7,4144400,126.8799973,127.0400009,127.5299988,126.5899963,96.37476349
2009/12/8,5351400,126.9700012,126.8000031,127.3499985,126.1600037,96.19268799
2009/12/9,6071900,126.6999969,128.3899994,128.3899994,126.1100006,97.39889526
2009/12/10,7077800,128.1300049,129.3399963,129.4700012,128.0899963,98.11958313
2009/12/11,6597200,129.0099945,129.6799927,129.7700043,128.7100067,98.37751007
2009/12/14,5201300,129.6499939,129.9299927,129.9799957,129.6000061,98.56716919
2009/12/15,7862600,129.4600067,128.4900055,129.8600006,127.9400024,97.47477722
2009/12/16,6372500,128.7400055,128.7100067,129.6000061,128.3500061,97.64163971
2009/12/17,5909500,128,127.4000015,128.5599976,127.1200027,96.64785767
2009/12/18,9106600,127.9700012,127.9100037,128.3899994,127,97.03476715
2009/12/21,4772500,127.8000031,128.6499939,128.9400024,127.6800003,97.59610748
2009/12/22,5535500,129.3000031,129.9299927,129.9799957,129.1900024,98.56716919
2009/12/23,4127600,129.6999969,130,130,129.3000031,98.62025452
2009/12/24,4265100,129.8899994,130.5700073,130.5700073,129.4799957,99.05269623
2009/12/28,5800400,130.9900055,132.3099976,132.3099976,130.7200012,100.372673
2009/12/29,4184200,132.2799988,131.8500061,132.3699951,131.8000031,100.0236893
2009/12/30,3867000,131.2299957,132.5700073,132.6799927,130.6799927,100.5699158
2009/12/31,4223400,132.4100037,130.8999939,132.8500061,130.75,99.30300903
2010/1/4,6155300,131.1799927,132.4499969,132.9700012,130.8500061,100.4788666
2010/1/5,6841400,131.6799927,130.8500061,131.8500061,130.1000061,99.26509094
2010/1/6,5605300,130.6799927,130,131.4900055,129.8099976,98.62025452
2010/1/7,5840600,129.8699951,129.5500031,130.25,128.9100037,98.27886963
2010/1/8,4197200,129.0700073,130.8500061,130.9199982,129.0500031,99.26509094
2010/1/11,5730400,131.0599976,129.4799957,131.0599976,128.6699982,98.22577667
2010/1/12,8081500,129.0299988,130.5099945,131.3300018,129,99.00715637
2010/1/13,6455400,130.3899994,130.2299957,131.1199951,129.1600037,98.7947464
2010/1/14,7111800,130.5500031,132.3099976,132.7100067,129.9100037,100.372673
2010/1/15,8494400,132.0299988,131.7799988,132.8899994,131.0899963,99.97058868
2010/1/19,13916200,131.6300049,134.1399994,134.25,131.5599976,101.7609177
2010/1/20,15197500,130.4600067,130.25,131.1499939,128.9499969,98.80992889
2010/1/21,9608600,130.4700012,129,130.6900024,128.0599976,97.86164856
2010/1/22,10088600,128.6699982,125.5,128.8899994,125.3700027,95.20650482
2010/1/25,5738500,126.3300018,126.1200027,126.8899994,125.7099991,95.67683411
2010/1/26,7135300,125.9199982,125.75,127.75,125.4100037,95.39615631
2010/1/27,8719200,125.8199997,126.3300018,126.9599991,125.0400009,95.83614349
2010/1/28,9622200,127.0299988,123.75,127.0400009,123.0500031,93.87890625
2010/1/29,11571200,124.3199997,122.3899994,125,121.9000015,92.8471756
2010/2/1,7242900,123.2300034,124.6699982,124.9499969,122.7799988,94.576828
2010/2/2,5899900,124.7900009,125.5299988,125.8099976,123.9499969,95.22924042
2010/2/3,4177100,125.1600037,125.6600037,126.0699997,125.0699997,95.3278656
2010/2/4,9126900,125.1900024,123,125.4400024,122.9000015,93.30992889
2010/2/5,8617000,123.0400009,123.5199966,123.7200012,121.8300018,93.704422
2010/2/8,5718500,123.1500015,121.8799973,123.2200012,121.7399979,92.87382507
2010/2/9,6044500,122.6500015,123.2099991,124.1999969,122.4599991,93.88729095
2010/2/10,5219100,122.9400024,122.8099976,123.6500015,122.2099991,93.58249664
2010/2/11,5089000,122.5800018,123.7300034,124.1999969,122.0599976,94.28356934
2010/2/12,8017700,123.0100021,124,124.0500031,121.6100006,94.48926544
2010/2/16,6777300,124.9100037,125.2300034,125.2300034,124.1100006,95.42655945
2010/2/17,5827400,125.5,126.3300018,126.5299988,125.2099991,96.26477814
2010/2/18,5525900,126.1299973,127.8099976,128,126,97.39254761
2010/2/19,6303100,127.3499985,127.1900024,128.0599976,126.8700027,96.92010498
2010/2/22,3808100,127.3000031,126.8499985,127.4300003,126.3099976,96.66101837
2010/2/23,4591900,126.4800034,126.4599991,127.6600037,126,96.3638382
2010/2/24,4782000,127.0199966,127.5899963,128.2700043,126.8099976,97.22490692
2010/2/25,5658700,126.0500031,127.0699997,127.2399979,125.5699997,96.82868195
2010/2/26,4784200,127.0100021,127.1600037,128,126.7399979,96.89723206
2010/3/1,4577700,127.5,128.5700073,128.8300018,127.4700012,97.97167969
2010/3/2,6013300,128.6999969,127.4199982,129.0899963,127.1299973,97.0953598
2010/3/3,6390000,127.7300034,126.8799973,128.0200043,126.6800003,96.68386078
2010/3/4,6032300,127.0699997,126.7200012,127.0699997,125.4700012,96.56195831
2010/3/5,6140200,127.1699982,127.25,127.5500031,127.0400009,96.96581268
2010/3/8,6199300,127.0599976,126.4100037,127.5,126.3600006,96.325737
2010/3/9,7528800,126.2699966,125.5500031,126.2900009,125.1999969,95.67043304
2010/3/10,6916200,125.9899979,125.6200027,126.3600006,125.2099991,95.7237854
2010/3/11,7922200,125.7099991,127.5999985,127.8099976,125.7099991,97.23252106
2010/3/12,5169500,127.9100037,127.9400024,128.3699951,127.5100021,97.49163055
2010/3/15,4497700,127.4000015,127.8300018,128.3399963,127.2799988,97.40778351
2010/3/16,6134900,128,128.6699982,128.8800049,127.4499969,98.04788971
2010/3/17,6348400,128.8999939,127.7600021,128.9299927,127.3600006,97.35444641
2010/3/18,4954400,127.4599991,128.3800049,128.75,127.4499969,97.8269043
2010/3/19,10744300,127.7099991,127.7099991,128.9299927,126.7799988,97.31633759
2010/3/22,5651900,127.1100006,127.9800034,128.3899994,126.5699997,97.52209473
2010/3/23,5978500,127.9400024,129.3699951,129.4299927,127.6399994,98.58127594
2010/3/24,6669300,128.6300049,128.5299988,129.9499969,128.4700012,97.941185
2010/3/25,7603200,129.3600006,129.2400055,130.7299957,129.1300049,98.48222351
2010/3/26,5550800,128.9299927,129.2599945,129.7799988,128.7200012,98.49747467
2010/3/29,4643000,129.3000031,128.5899963,129.9499969,128.2599945,97.98690033
2010/3/30,3426600,128.8999939,128.7700043,129.1300049,128.25,98.12405396
2010/3/31,4904800,128.2299957,128.25,128.75,127.6500015,97.72783661
2010/4/1,4980500,128.9499969,128.25,129.3099976,127.5500031,97.72783661
2010/4/5,4118700,128.3800049,129.3500061,129.8000031,128.1399994,98.56606293
2010/4/6,3926300,128.6799927,128.9299927,129.3000031,128.0500031,98.24602509
2010/4/7,5157000,128.5299988,128.4799957,129.2700043,128.0099945,97.90309906
2010/4/8,6006900,128.0399933,127.6100006,128.2299957,127.1999969,97.24014282
2010/4/9,5185100,127.8799973,128.7599945,128.8699951,127.1200027,98.11644745
2010/4/12,3992300,128.5700073,128.3600006,128.9600067,128.2400055,97.81167603
2010/4/13,6819100,128.2599945,129.0299988,129.4299927,127.8399963,98.32221222
2010/4/14,8545800,129.7299957,131.25,131.4199982,129.4600067,100.0138855
2010/4/15,6425300,130.5299988,130.8899994,131.1399994,130.1900024,99.7395401
2010/4/16,9546200,130.6799927,130.6300049,132.1699982,130.25,99.54144287
2010/4/19,11353700,130.3800049,132.2299957,132.2799988,130.3800049,100.7606277
2010/4/20,15216500,129.1999969,129.6900024,130.3300018,128.2599945,98.82512665
2010/4/21,7559200,129.8699951,128.9900055,130.2700043,128.5,98.29171753
2010/4/22,6018500,128.6399994,129.1300049,129.3600006,127.7699966,98.39841461
2010/4/23,6197300,129.0800018,129.9900055,130.1000061,128.7100067,99.0537262
2010/4/26,5285400,129.7599945,130.7299957,131.0399933,129.5399933,99.61761475
2010/4/27,10916700,129.8999939,128.8200073,132,128.7100067,98.16217804
2010/4/28,7122300,129.3999939,130.1000061,130.4700012,129.0299988,99.13757324
2010/4/29,5786900,130.5500031,130.4600067,131.2100067,130.1499939,99.41188812
2010/4/30,6266700,130.4299927,129,130.6399994,128.8399963,98.29934692
2010/5/3,4992100,129.3899994,129.6000061,130.1399994,128.8000031,98.75653839
2010/5/4,8285000,128.8899994,128.1199951,128.9299927,126.5699997,97.62877655
2010/5/5,6072800,127.1200027,127.4599991,128.2299957,126.8700027,97.12584686
2010/5/6,13168800,126.2900009,123.9199982,127.9300003,116,94.91235352
2010/5/7,10584800,123.3600006,122.0999985,124.3899994,120,93.51837158
2010/5/10,8463900,126.2699966,126.2699966,126.6699982,125.0599976,96.7122345
2010/5/11,6498900,125.2099991,126.8899994,128.4199982,125.1500015,97.18711853
2010/5/12,16626900,127.1600037,132.6799927,132.8500061,127.0100021,101.6217804
2010/5/13,10497800,130.9299927,131.4799957,133.1000061,130.8500061,100.7026749
2010/5/14,9920100,131.0599976,131.1900024,131.6699982,129.4100037,100.4805908
2010/5/17,8923400,130.6799927,130.4400024,131.7599945,128.6999969,99.90615082
2010/5/18,9330000,131.2599945,129.9499969,131.9900055,129.8999939,99.53082275
2010/5/19,8669300,129.3699951,128.8600006,130.5,127.8199997,98.69599915
2010/5/20,13176500,127.2200012,123.8000031,127.9599991,123.6800003,94.82044983
2010/5/21,12639500,122.1600037,125.4199982,125.6100006,121.4000015,96.06122589
